business_id,name,categories,avg_stars
_cs_J4j8XXyBgihJs83qUg,Church's Chicken,"['Chicken Wings', 'Fast Food', 'Restaurants', 'Burgers']",2.0
rx1AEnleVRWMNz6vB-YhfQ,China One,"['Restaurants', 'Chinese']",3.5
U0UnBjz9DugW2qRZputKBg,Manan Bakery,"['Bakeries', 'Cupcakes', 'Coffee & Tea', 'Restaurants', 'Creperies', 'Food', 'Custom Cakes', 'Desserts']",4.0
EdY6q0CO2mlATpoTFkvHAw,Dim Sum Cafe,"['Chinese', 'Dim Sum', 'Cafes', 'Restaurants']",4.0
k0iSRXXqw49yugl8UUpbsw,Foodie Fit,"['Specialty Food', 'Food Delivery Services', 'Health Markets', 'Event Planning & Services', 'Food', 'American (Traditional)', 'Do-It-Yourself Food', 'Restaurants', 'Personal Chefs']",4.5
XZ7eQLjyGXf6y69UT4SGhg,Cafe Breizh,"['Bakeries', 'Creperies', 'Breakfast & Brunch', 'Restaurants', 'Cafes', 'Food', 'French']",4.5
lYCeqldIiOggsbByH3RRhw,Metro Pizza,"['Restaurants', 'Pizza']",2.5
kc5JPu8lkg64yUbrheJxng,Daddy's Delights,"['Restaurants', 'Food', 'Wraps', 'Vegetarian', 'Pizza', 'Juice Bars & Smoothies']",3.0
nQjuBVbcRFyX3trnuf_8CQ,Penang Malaysian Cuisine,"['Malaysian', 'Restaurants', 'Singaporean']",4.0
zb8kMYcte7WLcB-7CG3vNg,Popeye's Famous Fried Chicken and Biscuits,"['Restaurants', 'Fast Food']",3.5
zCpFWnrtttP7vKZIuyClVA,Subway,"['Sandwiches', 'Restaurants', 'Fast Food']",3.0
kRRtnGLDTTfKyeuwjh8Blg,Subway,"['Fast Food', 'Sandwiches', 'Restaurants']",2.5
8F-UdXe_YylX3k0L1SEiRg,Pho Little Saigon,"['Vietnamese', 'Restaurants']",2.0
FMnH5WIRLyexBYMBUUnDxQ,Hearthstone Kitchen & Cellar,"['American (New)', 'Lounges', 'Restaurants', 'Tapas Bars', 'Beer', 'Wine & Spirits', 'Nightlife', 'Tapas/Small Plates', 'Food', 'Breakfast & Brunch', 'Wine Bars', 'Bars']",4.0
WkTjbYtLiZqK-jpce7Gtuw,Abyssinia Ethiopian Restaurant,"['Restaurants', 'Ethiopian']",4.0
ejcVeQztxXY6NX2O2SE0Rw,PT's,"['Nightlife', 'Restaurants', 'Bars', 'Sports Bars', 'American (New)', 'Pubs']",3.0
uW6UHfONAmm8QttPkbMewQ,Island Flavor,"['Event Planning & Services', 'Caterers', 'Hawaiian', 'Restaurants']",4.5
Gh1BoQNMGkh91pSHqvDRAA,Thai Style Noodle House 2,"['Noodles', 'Thai', 'Chinese', 'Restaurants', 'Vegan']",4.0
46JVW4pwLDRIye4gYJboSw,Terra Rossa,"['Italian', 'Restaurants']",3.0
YF4QJ_j-PM7cMZja6K1MwQ,Encore Beach Club,"['Swimming Pools', 'Dance Clubs', 'Arts & Entertainment', 'Active Life', 'Music Venues', 'Restaurants', 'Nightlife']",4.0
M85y1RfSCyWZkWR-18YU1Q,Subway,"['Sandwiches', 'Fast Food', 'Restaurants']",2.0
uKnQQDArO9bu4tAbGZ4epw,Super Taco Mexican Food,"['Restaurants', 'Mexican']",4.0
pZf3WkFm9x91JWFYh8CLKg,Galerias Gourmet,"['Mexican', 'Restaurants']",4.0
2nEhcvxBZk2W4x_fi0cYxw,Roberto's Taco Shop,"['Restaurants', 'Mexican', 'Fast Food']",2.5
UNsvHecpu_sPBeQGFxSCUA,Monthathong Thai Restaurant,"['Thai', 'Restaurants']",4.5
OOWSVT7NL2BlGuQyzHlvCw,Arisra Thai Seafood & Steaks,"['Thai', 'Restaurants', 'Shopping', 'Seafood']",4.0
2iWpS2xe9rBaFAv1CJuz3g,Memphis BBQ Cleaning Service,"['Professional Services', 'Restaurants', 'Appliances & Repair', 'Home Cleaning', 'Local Services', 'Home Services']",5.0
IPyrraIafBs8afeVMGmfCQ,Angel's Fried Rice,"['Chinese', 'Restaurants']",4.5
KY5-vGUZhDmDi1ieXRUmmw,Taco Bell,"['Tex-Mex', 'Mexican', 'Fast Food', 'Restaurants']",3.5
3OC0fQKLoChZz1iWKRg3gg,The Spread Sports Book & Deli,"['Arts & Entertainment', 'Restaurants', 'Delis', 'Casinos']",4.0
lpcniW0cBbQMSmksTrD_2Q,Steakhouse at Bill's,"['Restaurants', 'Steakhouses']",3.0
ypYuEglLHDHR1cyG305TwQ,Harper Valley Air,"['Pizza', 'Beauty & Spas', 'Pool & Hot Tub Service', 'Home & Garden', 'Shopping', 'Home Services', 'Outlet Stores', 'Heating & Air Conditioning/HVAC', 'Hair Salons', 'Restaurants', 'Appliances']",2.5
c75jLTjlgA9q3gImLEGT6w,The Cook's Shop Pizzeria,"['Pizza', 'Restaurants']",3.5
c-NXKTJ0jrrusTPxJAUwvA,Red Robin Gourmet Burgers,"['Restaurants', 'American (Traditional)', 'Burgers']",2.5
6jDD-Z8QcsKTdIDWwM8gog,Anna Marie's Italian Cuisine,"['Pizza', 'Restaurants', 'Bars', 'Sandwiches', 'Nightlife', 'Italian']",4.0
MvLpD44gr5OwDFYY59winQ,Sevens Steakhouse,"['Bars', 'Restaurants', 'Seafood', 'Steakhouses', 'Nightlife']",4.0
aghOCY7m-I_8tNA9FnRcjg,ChiAm Restaurant,"['Restaurants', 'Chinese', 'Specialty Food', 'Dim Sum', 'Food']",3.0
1Z5S_Lkcl6vA3ZvrAG91TA,Sofrito Rico Authentic Puerto Rican Cuisine,"['Caribbean', 'Food', 'Latin American', 'Restaurants', 'Puerto Rican', 'Farmers Market']",4.5
RVt3dKDevhEs0gVMYeL6_w,Weeziana Gumbo & More,"['Restaurants', 'Cajun/Creole', 'Southern']",4.5
FqXwm6UpihHY7Ha-pr4y6Q,Pasta Mia West,"['Food', 'Italian', 'Restaurants']",4.0
iVBpGb7x55toxxL81PB2wA,L & L Hawaiian Barbecue,"['Caterers', 'Restaurants', 'Event Planning & Services', 'Barbeque', 'Hawaiian']",4.0
Jur1iiejUFw_YCkfDfy1gQ,Orchids Garden Chinese Restaurant,"['Chinese', 'Restaurants', 'Dim Sum']",3.5
SEMvJDVnDB4NoPW6tXXO_Q,Goong Korean BBQ Restaurant,"['Korean', 'Restaurants', 'Barbeque']",4.5
G7yeF8yMra1_kymdxPVCWQ,24 Hour Soul Food Express,"['Restaurants', 'Food Delivery Services', 'Food', 'Soul Food']",3.0
uTn8bL6sabHD2916u5mvkA,Panda Express,"['Bubble Tea', 'Restaurants', 'Chinese', 'Fast Food', 'Food']",3.5
ZMIcuo-aQja0ITk4-TU8Jg,Pizza Factory,"['Restaurants', 'Pizza', 'Italian']",3.0
SwR7N8LjiSb0d4GWCCIKdA,Pho Hanh Thy,"['Restaurants', 'Vietnamese']",3.5
S-oIZWzHhTRF3iqqQMvYoA,Ori'Zaba's Scratch Mexican Grill,"['Mexican', 'Restaurants']",3.5
Vzax98BCkEM1uYibYCzqPQ,The Restaurant At Los Prados,"['Steakhouses', 'Seafood', 'Restaurants']",4.5
_yAYxyEBMIbqFL8pubaf_g,Taco Bell,"['Mexican', 'Restaurants', 'Tex-Mex', 'Fast Food']",4.0
mz1zD5_eqyCQNuzAqB_iKg,Pancho's Kitchen,"['Restaurants', 'Vegan', 'Breakfast & Brunch', 'Mexican']",4.5
H_CKS6wY2_uFWJrHhCZBMA,Original Chicken Tender,"['Chicken Wings', 'Restaurants', 'Fast Food', 'American (New)']",4.0
2zufEbSI_D8t3WPCgShw-w,The Marketplace,"['Delis', 'Restaurants']",3.0
v1qrnmnj_t7OoqBX_jHWVA,Good2Go,['Restaurants'],2.5
AtD6B83S4Mbmq0t7iDnUVA,Veggie House,"['Vegetarian', 'Specialty Food', 'Vegan', 'Food', 'Restaurants', 'Chinese']",4.5
AVA3AwMEHfLY9anV3WgDXA,El Pollo Loco,"['Restaurants', 'Chicken Wings', 'Mexican', 'Fast Food']",2.5
4oJeSkScjPxuDC_LeK3KiQ,Hennessey's Las Vegas,"['Southern', 'Restaurants']",2.5
nYifLyIcS9V1Yj2wm2OVsw,Company Kitchen and Pub House,"['American (Traditional)', 'Restaurants']",2.5
g9iIBuh-g4ld3w3kUWLMqw,Radio City Pizzeria,"['Restaurants', 'Tapas/Small Plates', 'Pizza', 'Italian']",3.5
ZQBUBnccfiCzQTrEwNy-xw,All American Dave's Fit Food Truck,"['Health & Medical', 'Food Delivery Services', 'Food Trucks', 'Nutritionists', 'Restaurants', 'Food', 'Gluten-Free']",4.5
9kCG5bJ3fT7gR29Gw1suiQ,Pho Nhu  Y,"['Vietnamese', 'Restaurants']",2.0
Szi29P4JjNiHUgEdaJD77w,CiCi's Pizza,"['Restaurants', 'Buffets', 'Pizza']",3.5
fIaDNl_mv6Oz3Ro4sil_Qw,El Steak Burrito,"['Mexican', 'Latin American', 'Restaurants']",4.0
USMzHt3XL3nPXVVOfRw1-g,Bjs Cocktail Lounge Decatur,"['Nightlife', 'Food', 'Restaurants', 'Cocktail Bars', 'Bars', 'Lounges', 'Beer', 'Wine & Spirits', 'American (New)']",3.5
6OftN85zwsd_PRxSYhgQCQ,Burger King,"['Burgers', 'Restaurants', 'Fast Food']",3.5
tCYAxj5_pV4RnDpe3_5VpA,Sushi Bomb,"['Restaurants', 'Sushi Bars', 'Japanese']",4.0
9SHoWGXsGOCa5hOjBOzPtg,China Joe's,"['Restaurants', 'Chinese']",2.0
88vF_9_X9dJwZ7w-hwtMow,Lucky Streak at LAS,"['Bars', 'Nightlife', 'American (Traditional)', 'Restaurants', 'Pubs']",3.0
kXl44keW3wZaJpjEqHk30g,Farmer Boys,"['Salad', 'Fast Food', 'Sandwiches', 'Breakfast & Brunch', 'Mexican', 'Restaurants', 'Burgers', 'American (Traditional)']",3.5
sQMYpoH3d_m0LKpaeRBNRA,Neiman Marcus Mariposa Restaurant,"['Restaurants', 'French']",4.5
-BS4aZAQm9u41YnB9MUASA,Argana,"['Moroccan', 'Restaurants']",4.5
HfxMovSXJZVqL514iUD02g,O'Aces Bar & Grill,"['Nightlife', 'Bars', 'Sports Bars', 'Restaurants', 'American (Traditional)']",4.0
bvtck6zoM3bJVJyucDB0yQ,Alexis Cafe,"['Restaurants', 'American (Traditional)']",2.5
MQD3EvzB7C8zol6kBxBrSg,Fist of Fusion Island Grill,"['Asian Fusion', 'Hawaiian', 'Barbeque', 'Restaurants']",4.5
xk-fOf_M39kDTgzfVgu0Tw,Rachel's Kitchen,"['Breakfast & Brunch', 'Juice Bars & Smoothies', 'Food', 'American (New)', 'Sandwiches', 'Restaurants', 'Diners']",4.0
SLVjLgWfUqgaXtmc0wmLiw,PT's,"['Nightlife', 'American (New)', 'Sports Bars', 'Restaurants', 'Bars', 'Pubs']",3.0
AiXzyI2Xehh-1yvbB-WcYw,Panda Express,"['Caterers', 'Restaurants', 'Fast Food', 'Event Planning & Services', 'Chinese']",2.5
742D-FQL6glg1ek71G4R2w,Philadelphia Steak & Hoagie,['Restaurants'],1.5
THOZYeKWKyW_-6U30E1b5w,Angelinas Pizza,"['Restaurants', 'Pizza', 'Food', 'Food Delivery Services']",2.5
sd7Ci7gTC6Ia1cAIPcmDGw,McDonald's,"['Burgers', 'Restaurants', 'Fast Food']",1.5
CtZ3HujCLTChyoad_L-nHA,PizzaRev,"['Pizza', 'Restaurants']",3.5
7PtKr_0IX3bLbTbIT6_HrA,LMJ Cafe,"['Cafes', 'Restaurants']",2.0
Tv3YzCxzf-JWQAiXNkUrMQ,Papa Murphy's,"['Pizza', 'Restaurants', 'Salad', 'Gluten-Free']",3.5
Dn_x7Fiy4OEmCKHpeAV1Rg,Stonehouse Bar & Grill,"['American (New)', 'Karaoke', 'Restaurants', 'Nightlife', 'Sports Bars', 'American (Traditional)', 'Bars']",3.5
vodCM302JJ_P9yJt1WuH_w,VegeWay,"['Restaurants', 'Burgers', 'Fast Food', 'Vegetarian', 'Sandwiches', 'Vegan']",4.0
44xBONbuMSghULXXEnl-Lw,L & L Hawaiian BBQ,"['Barbeque', 'Restaurants', 'Food', 'Hawaiian']",3.0
5l-yKN13VwfPwuSiBIqdJQ,Farmer Boys,"['Breakfast & Brunch', 'Burgers', 'Mexican', 'American (Traditional)', 'Sandwiches', 'Restaurants', 'Salad']",3.5
deL9fV4Jw3XhS0WqGRKgiA,Chicago Brewing,"['Food', 'Restaurants', 'Breweries', 'Pizza']",4.0
elpS_xeOX_S5obTwx55kjg,Diamond China 2,"['Chinese', 'Restaurants']",3.0
A_CXVdyJCE6nyxwbd6fNwg,Libertine Social,"['Nightlife', 'Beer', 'Wine & Spirits', 'Cocktail Bars', 'Food', 'American (New)', 'Bars', 'Gastropubs', 'Restaurants']",4.0
61qDFkNrHKzyA9n3dlgcEw,The Carmel Room,"['Steakhouses', 'Restaurants', 'Breakfast & Brunch', 'Food', 'Tea Rooms']",3.5
Zdg1CnOe2zVDf5Egzf9RXw,Denny's,"['Diners', 'Breakfast & Brunch', 'Food', 'Restaurants', 'American (Traditional)']",2.5
PWjgwphd2prhtqTPWwLbXw,Stage Deli Of Las Vegas,"['Restaurants', 'Delis']",3.5
fnZrZlqW1Z8iWgTVDfv_MA,Carl's Jr,"['Fast Food', 'Restaurants', 'Mexican']",2.5
6Tq13q3Ib17gSgP0zki3EA,Las Gorditas,"['Restaurants', 'Mexican']",4.5
T7xvxAHHs07NgT2Bbeg58g,Two Bald Brothers,"['Restaurants', 'Mediterranean']",4.0
ZebnMoRwFEWqQjd6kjxCpA,Zodie's,"['Cocktail Bars', 'Karaoke', 'Nightlife', 'American (New)', 'Bars', 'Restaurants']",3.5
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,"['Restaurants', 'Steakhouses', 'American (Traditional)', 'Nightlife', 'Seafood', 'Cocktail Bars', 'Bars']",3.5
pUX9gzo1Tf4vRv7hX0eP1g,Los Compadres Meat Market,"['Ethnic Food', 'Grocery', 'Mexican', 'Meat Shops', 'Food', 'Specialty Food', 'Restaurants']",4.0
I01C9Xg_SVyMrQSGIGeQ-g,California Pizza Kitchen,"['Restaurants', 'Pizza']",3.5
RMEYQsiGJaol3sxufqwnnw,Home Turf,"['Bars', 'Restaurants', 'Shopping', 'Shopping Centers', 'Airports', 'Sports Bars', 'Nightlife', 'Hotels & Travel', 'American (Traditional)']",1.5
S4xzKrDov_QbC5zNyTOEyw,Grape Vegas,"['Nightlife', 'Bars', 'Restaurants', 'Mediterranean', 'Greek', 'Wine Bars']",3.5
Dh6JsWOKQqIjuw4ZPnWkOg,Wing King,"['Restaurants', 'Chicken Wings']",4.0
5qG4UHurI1yEozwn25WAFw,BLACKOUT Dining in the Dark,"['American (New)', 'Vegetarian', 'Arts & Entertainment', 'Venues & Event Spaces', 'Restaurants', 'Event Planning & Services', 'Diners']",4.0
Uvl6FkQv4x2KPEGot_kTzw,Barrio Latino,"['Tapas Bars', 'Bars', 'Dance Clubs', 'Food', 'Restaurants', 'Nightlife']",4.5
Cl-xl1vTUwHeaGgBxzdTRA,Chow Mein House,"['Restaurants', 'Chinese']",4.0
CvpXZRF-I7wfm19dW1jOXA,Mark Rich's New York Pizza & Pasta,"['Pizza', 'Italian', 'Restaurants']",3.5
k-dDZvTeLysoJvjHI-qr9g,Feast Buffet,"['Buffets', 'Restaurants']",3.0
sV_8f7ChS4m8LxbQo4Nmdg,Soulfish Poké,"['Poke', 'Hawaiian', 'Restaurants', 'Sushi Bars', 'Food']",4.5
nS6QENxe6YODNrQ45bpC-A,Cafe Verdi,"['Halal', 'Italian', 'Pizza', 'Mediterranean', 'Restaurants']",3.0
NVcQuJ01BRqVeL-GT1UhTg,Port of Subs,"['Sandwiches', 'Delis', 'Restaurants']",3.0
OYaL_-uxBCgrE94uNQ4VCA,Lino's Pizzeria & Italian Cuisine,"['Food', 'Italian', 'Salad', 'Desserts', 'Pizza', 'Sandwiches', 'Restaurants']",4.0
1CWMNSTRMejdSyXBG2chNg,Fireside Restaurant & Tavern,"['Nightlife', 'American (New)', 'Bars', 'Gastropubs', 'Restaurants']",3.5
ECOkEVUodMLUxvI0PMI4gQ,Tao Nightclub,"['Bars', 'Restaurants', 'Asian Fusion', 'Dance Clubs', 'Music Venues', 'Lounges', 'Arts & Entertainment', 'Nightlife']",3.0
2XkVexeY_8zyc9nriSElQg,Taco Tijuana,"['Mexican', 'Restaurants', 'Food']",4.0
EMrghF81px-wnNqEYqA0Kw,Panera Bread,"['Soup', 'Food', 'Sandwiches', 'American (New)', 'Restaurants', 'Salad', 'Bagels', 'Breakfast & Brunch']",3.0
rbH0HuTcBvZBbiAnqufRqQ,Abuela's Tacos,"['Restaurants', 'Mexican']",4.5
BX-bp0raoO-V1phG66Q9SA,Aroma Garden Cafe,"['Italian', 'Restaurants']",4.0
ftgmU5MuiXK4yP1CU3vqaw,Oakville Steakhouse,"['American (New)', 'Steakhouses', 'Restaurants']",3.5
66jwLkSd6M0cZulZrA3zcw,Applebee's Neighborhood Grill & Bar,"['Restaurants', 'Sports Bars', 'Steakhouses', 'Burgers', 'Nightlife', 'Bars', 'American (Traditional)']",2.5
9GPTELAPPpT5vUxad9AoCw,Red Ribbon Bakeshop,"['Food', 'Filipino', 'Restaurants', 'Bakeries']",4.0
ojQJWz5U_UHZV3h4oGc0XQ,Prohibition Gaming Bar & Grill,"['American (Traditional)', 'Sports Bars', 'Nightlife', 'Bars', 'Cocktail Bars', 'Restaurants']",4.0
89Nhx37ddA8isjGnOQaGVw,Las Palmas Mariachi Restaurant,"['Mexican', 'Restaurants']",3.0
eNrBPQA92s7ckh2FOWi8Eg,Domino's Pizza,"['Chicken Wings', 'Sandwiches', 'Pizza', 'Restaurants']",3.5
MtHqRoJW81oJ0hzVieqsDQ,Asian Express,"['Thai', 'Restaurants', 'Chinese']",3.0
Knnc473zh8m7IBC0oLTHkg,P.F. Chang's,"['Chinese', 'Asian Fusion', 'Gluten-Free', 'Restaurants']",3.5
l6TEtn0bxJlXXVnKhwyeAw,Cousins Maine Lobster - Las Vegas,"['Food Trucks', 'Seafood', 'Food', 'Restaurants']",3.0
-NjZ5HZApXjRJaTVZeSO_w,San Salvador Restaurant,"['Restaurants', 'Salvadoran', 'Mexican', 'Latin American', 'American (New)']",4.0
r5Ps1Ir6xzJRMLmCWiBXdg,Burger King,"['Fast Food', 'Restaurants']",2.0
CyU3l-0QfH2boVmYAP-o1A,La Bonita Supermarket,"['Food', 'Grocery', 'Restaurants', 'Bakeries', 'Specialty Food', 'Delis', 'Beer', 'Wine & Spirits']",3.5
qeFE3hKVFsvBTV-geLSszg,It's All Good BBQ & More,"['Fast Food', 'Barbeque', 'Restaurants']",5.0
7_F6dA9xh2lydTtr1LCtIQ,Jack In the Box,"['Burgers', 'Fast Food', 'Restaurants']",2.5
4xioa5IWUTYEepxCiqRMtw,McDonald's,"['Fast Food', 'Burgers', 'Restaurants']",2.5
aKEEQqL1UFMieilnylI1gw,Costa di Mare,"['Italian', 'Seafood', 'Restaurants']",3.5
xpCBsOqICPNtcR07qOL0bw,Carl's Jr Restaurants,"['Fast Food', 'Burgers', 'Restaurants']",3.0
nbVtxapTeq5HELUeNRgc6w,Szechuan Express,"['Chinese', 'Restaurants', 'Szechuan']",4.0
3rkxTx8DoZSl7_FryhXCVQ,Jugoo Chinese Restaurant,"['Chinese', 'Restaurants']",3.5
ikbwqjuo7VO3QQ50kXWaUg,La Rumba Night Club,"['Dance Clubs', 'Adult Entertainment', 'Restaurants', 'Latin American', 'Nightlife', 'Bars']",2.0
UpnKwbOmB1Navg3WareTZA,AA Hawaiian Bbq,"['Barbeque', 'Restaurants', 'Hawaiian']",2.5
9gXhs9peDtrjWGdUlytYog,Quickee Burgers,"['Burgers', 'Food', 'Local Flavor', 'Restaurants']",2.5
Z_2Ma7FLYKM8G9UG6zufIg,Carl's Jr.,"['Fast Food', 'Restaurants', 'American (Traditional)', 'Airports', 'Hotels & Travel', 'Burgers']",2.5
mlNHAQR3UhowDDYdJF5w9w,Rosewood Grille,"['Seafood', 'Restaurants']",4.5
CCNp1qS8n2gh51X7Wadabw,Vince Neil's Tatuado Cantina,"['Mexican', 'Restaurants']",2.0
RDO51EhaqSt1Psdwcwx3Bg,The Pint,"['Pubs', 'Nightlife', 'American (New)', 'Restaurants', 'Bars', 'Sports Bars']",4.0
5QsW4RdCrDhVuDHnlgnCuA,Carefree Catering,"['Restaurants', 'Food Stands', 'Food Trucks', 'Food', 'Street Vendors']",4.0
qSNGooHe2XPOJMZI1mu-LQ,Subway,"['American (New)', 'Restaurants', 'American (Traditional)', 'Sandwiches']",3.5
xWeUlwx1eiZjyME5p93x_A,Hoso Sushi & Lobster Restaurant,"['Japanese', 'Chinese', 'Sushi Bars', 'Restaurants']",3.0
TSNvD7vyrknurZ8H05iyVQ,Port of Subs,"['Sandwiches', 'Delis', 'Restaurants']",2.0
er6OO20_aWhhaVuIABTj2Q,M & M Chicken and Waffles,"['Restaurants', 'Soul Food']",3.0
yrRzB4EZb15shCOt7axnzA,Nigerian Cuisine,"['Restaurants', 'Ethnic Food', 'Specialty Food', 'Food', 'African']",2.5
brAUHv7Kmxx5nclssCPldA,Niu-Gu Restaurant,"['Chinese', 'Restaurants', 'Asian Fusion', 'Chicken Wings']",4.0
Kx0MUrNQ737s-VVElk6Vig,Las Delicias De Las Vegas,"['Mexican', 'Restaurants']",4.0
NOfbzTpQ7hrt6ZbJVeXUUw,Loco Cantina,"['Restaurants', 'Bars', 'Nightlife', 'Mexican']",3.5
3FlWR_osNPb8dcqLgHebHw,Mimi's Cafe,"['French', 'Restaurants', 'Breakfast & Brunch', 'American (Traditional)']",3.0
SAfuIUZMXrOnb3LWyvYjDA,Jun's Korean Restaurant,"['Korean', 'Restaurants']",3.5
OVTY-NpcTA7iXbMQmusv3A,BJ's Restaurant & Brewhouse,"['Food', 'Beer', 'Wine & Spirits', 'Restaurants', 'American (New)', 'Breweries', 'Pizza']",4.0
sZ3AWH6WPq38fEKijvl9vA,Express Pizza,"['Pizza', 'Restaurants']",3.0
H7liERB1ZJbaIDVcuK16oA,Casa Tlaquepaque,"['Mexican', 'Restaurants']",4.0
z0rSmZQz9eEXjg_C3_E5-g,Stephano's Greek & Mediterranean Grill,"['Middle Eastern', 'Mediterranean', 'Restaurants', 'Greek']",4.0
o_c82LAuEV5Yr30Xp2NveA,Cicis,"['Restaurants', 'Pizza', 'American (Traditional)']",3.5
XBIgiDL_sXYOroaX4ULaUw,McDonald's,"['Burgers', 'Restaurants', 'Fast Food']",2.0
MR-oGBw4MLDoqAwS6TaYZw,Wendy's,"['Hot Dogs', 'Burgers', 'Fast Food', 'Restaurants']",2.5
oaqbLDW3wNqkynlnp4mvlw,Lupo by Wolfgang Puck,"['Restaurants', 'Italian']",3.5
54WM5coZonA0izd2y04p_A,Famous Dave's Barbeque,"['Sandwiches', 'Restaurants', 'Barbeque']",3.5
z_46RY-L3vcMrH3-wxCp9w,Sushi Hero,"['Restaurants', 'Sushi Bars', 'Japanese']",4.5
fxoKYMF5V87rea7Os368Qg,The Burger Joint,"['Restaurants', 'Burgers']",3.0
cGwfdjfg-IVE5DC_d55xwA,Duffer's Bar and Grill,"['Asian Fusion', 'Restaurants', 'American (Traditional)', 'American (New)']",3.5
iLlPXAA6NYTgWaG4DgCNEA,McDonald's,"['Burgers', 'Restaurants', 'Fast Food']",2.5
4qTeGqt6YpufGxZXJ_FldQ,LavAzza,"['Restaurants', 'Food', 'Coffee & Tea', 'Cafes', 'Juice Bars & Smoothies']",3.0
Ov68TVizW1d2Hqm2M2FKVg,Ago,"['Restaurants', 'Italian']",3.5
DeI4KqEeWy0cTdh7Wy5_RA,Samosa Factory,"['Vegan', 'Restaurants', 'Indian', 'Vegetarian']",4.0
BN_GVKaX0jnaVI4Ar1iV2w,Straight Up Gaming & Martini Lounge,"['Bars', 'Lounges', 'Nightlife', 'Restaurants', 'American (New)']",3.5
onC6LNdf3HIwjB6LqMjQxw,Jack in the Box,"['Burgers', 'Restaurants', 'Fast Food']",3.0
PezBzE1cRaPcm4rq6n50KA,Circle K,"['Restaurants', 'Convenience Stores', 'Automotive', 'Pizza', 'Food', 'Gas Stations']",2.5
V9eIbZwaOJ7YeMy5bPVm6w,McDonald's - MGM Grand The District Food Court,"['Restaurants', 'Food', 'Burgers', 'Fast Food']",3.5
m1BL2XSBqnqP1qfmbrKmug,Okada,"['Sushi Bars', 'Restaurants', 'Japanese']",4.0
Z3owSx_4NJerX08DO5FOtA,Gameworks,"['Arts & Entertainment', 'Arcades', 'Restaurants', 'American (Traditional)']",3.0
OBzPCuDTMBF4xijlnffnDw,Saborr,"['Restaurants', 'Fast Food', 'Mexican', 'Seafood']",4.0
hH-4ogdPgACvrcyiccwdPA,Auntie Anne's Soft Pretzel,"['Pretzels', 'Bakeries', 'Food', 'American (New)', 'Restaurants', 'Fast Food']",2.5
Mw1Q04VtMm3vG3pBByXRtQ,Taqueria Los Parados,"['Restaurants', 'Mexican']",4.5
xgWRBPr3k8iJp10cZE9GHw,Botanas La Michoacana,"['Restaurants', 'Desserts', 'Food']",4.0
vtJe3fNnpg89UJR2M1SNcA,Mariscos La Isla de Mexcaltitan,"['Restaurants', 'Mexican']",3.5
9kPbAt95kECBGGi_e5yV0Q,Modern Proteins,"['Food', 'Breakfast & Brunch', 'Restaurants', 'Event Planning & Services', 'Gluten-Free', 'Food Delivery Services', 'Personal Chefs', 'American (New)', 'American (Traditional)']",5.0
n0wVs3pvWsFRNY1KDuITyA,McDonald's,"['Fast Food', 'Restaurants', 'Burgers']",2.0
mQeWho9G2R9NpYfAVfR81g,Rat Pack Bar And Grill,"['Restaurants', 'American (Traditional)']",4.0
VkECNTcZZ1mdN-VJltJcWA,King & I,"['Salad', 'Thai', 'Restaurants', 'Soup']",3.5
XZbuPXdyA0ZtTu3AzqtQhg,Mesa Grill,"['New Mexican Cuisine', 'Mexican', 'Restaurants', 'Southern', 'American (New)', 'Tex-Mex', 'American (Traditional)']",4.0
aEtbk_LuJREjm66jKmCQRw,LUV Lounge,"['Mediterranean', 'Nightlife', 'Bars', 'Restaurants', 'Hookah Bars', 'Lounges']",5.0
409qhf4RF0rlxcuaM576Qg,El Pollo Loco,"['Mexican', 'Fast Food', 'Restaurants']",2.5
NlGDKsTOLKyHJ0mgS_gWJQ,BB King's Blues Club,"['Jazz & Blues', 'Nightlife', 'Restaurants', 'Arts & Entertainment', 'Southern']",3.0
5tTKSogU3fWO7TlnYrffbA,Wienerschnitzel,"['Restaurants', 'Hot Dogs', 'Sandwiches', 'Fast Food']",3.5
ydcNlRMKs93AQpOhVkSrGQ,Fukuburger Truck,"['Burgers', 'Food Stands', 'Food', 'Restaurants', 'Food Trucks']",4.0
eJECvXFIUnfcDE6PzKS2Yw,McDonald's,"['Burgers', 'Fast Food', 'Restaurants']",1.5
4oC1z2SDrpraoZzRIQ-WsA,McDonald's,"['Burgers', 'Fast Food', 'Restaurants']",2.0
qA4MWdUmaXYkrZ223cFfFA,Ruth's Chris Steak House,"['Restaurants', 'Steakhouses']",3.5
SAYba72hNAaohnBN1f__aA,The Grill,"['American (Traditional)', 'Restaurants', 'Cafes', 'Breakfast & Brunch']",3.0
qKb1_tg9UD5ueHxTEvmxOQ,Urban Grill,"['American (New)', 'Restaurants']",2.5
ByF6BhEWd8if3hiNM-BU9w,Restaurant Charlie,"['Restaurants', 'Seafood', 'Asian Fusion', 'Steakhouses']",4.0
9RQznFcE6Mhslaw0WlJ3jA,Paiz Latin & Vegan Food,"['Vegan', 'American (New)', 'Restaurants', 'Latin American', 'Mexican']",4.5
mU3vlAVzTxgmZUu6F4XixA,Momofuku Las Vegas,"['Restaurants', 'American (New)']",4.0
